ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Climate_Influence,F1992,F1993,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
63,Germany,DE,DEU,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,100.028291338181,100.131695560112,100.194709683858,100.31544144626,100.022020952791,99.9566386399057,100.000068001088,99.8340688288456,99.7607809715149,99.9728760122735,100.025227776958,100.012163025524,100.019430555515,100.0871000597,100.110374898537,100.176063747662,100.227145759344,100.215766283514,100.2322743891,100.235468469941,100.263857350214,100.232627366127,100.015482798626,100,99.5302998965482,99.5160911137611,99.4994358279298,99.3100254015454,99.3048887391572
64,Djibouti,DJ,DJI,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,82.052721045274,83.5834329260102,83.5834329260102,84.0197035442345,84.8960057342886,85.1141371396432,85.550411661625,86.2048215427432,88.4312980674486,88.867572741572,88.8675686656634,90.0184286735116,90.6841091737473,91.1203797719621,92.2148129915023,93.0873626868106,93.0873626868106,93.3092503902758,93.6627885884341,94.0990678383607,94.0990678383607,94.9753613967124,96.724204823215,100,101.605917942848,103.053894467637,112.238138445416,118.496370679604,126.058668815106
65,Denmark,DK,DNK,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,101.090878587734,101.085752467276,101.053676349114,101.336728259642,101.269084479885,101.261291559568,101.261072782262,100.614554453197,100.637114270197,100.713951129256,100.745459521366,100.654849791077,100.638118452502,100.703104235851,100.755058796182,100.762850633909,100.822064142342,100.77909173473,100.87167719514,100.968284796354,100.899349750091,100.104255800889,100.020811881081,100,99.3915814363649,99.3615236755584,99.2820345929423,99.1705052905903,99.1118634243869
66,Dominica,DM,DMA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,72.1379241080473,74.0082860205492,74.0082860205492,71.5575620767494,71.5575620767494,71.5575620767494,73.42782887529,75.1691003966673,78.3938580284419,77.748906502087,77.748906502087,77.748906502087,77.748906502087,77.748906502087,79.6515135048341,81.5218729312634,81.5218729312634,83.2632420524217,82.037943196635,82.037943196635,88.9066860822023,88.9066860822023,96.2590153084736,100,100,100,100,99.9998670804894,100.020473822755
67,Dominican Rep.,DO,DOM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,102.453347851458,102.520064046805,102.566623894738,103.957317733498,104.562422094337,101.84255646036,102.151763711226,101.583089029806,102.434400438473,101.640777519986,101.430431269447,97.7492099222966,97.6356755238734,97.3936077270632,97.0652773927305,96.2634189707489,94.4622711152764,93.5332339065502,93.4947972356692,93.5990650089927,97.0641723834308,97.1199356698373,97.4178929596738,100,99.9523352044654,99.9508700344558,99.902615035379,100.111734848395,100.155851389161
68,Algeria,DZ,DZA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,94.0617940661622,94.0681259875866,94.0661606522842,94.4371703455779,94.4002338844243,94.6654254797522,94.669997589893,94.8485915250645,94.7803653568634,94.3866895197243,93.5509454567186,93.5736011347981,96.421723781651,96.5989962473369,96.1430274261348,96.3609924237072,96.953299384749,99.3053905327421,99.9430595399826,100.174403429117,100.698847738981,100.624562268915,100.345776038445,100,99.5583325834289,99.6792485260146,99.7364639445668,99.7575727582534,99.7428361412582
69,Ecuador,EC,ECU,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,130.54455008925,127.588271800848,129.255366181494,127.173806979757,130.261220339917,129.729376887332,128.97348996465,130.861605999987,130.700192538996,129.456204284379,126.557101661993,126.555712976672,125.3382478147,127.650453336811,124.546198307969,122.208694959488,120.291156650094,113.514912491013,110.697147774851,109.898060974895,109.072819700083,108.299722978261,97.1084009830999,100,96.813124033835,100.296532354273,98.6686478520494,97.9561846066611,97.8394732077978
70,"Estonia, Rep. of",EE,EST,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,78.8683961192432,78.9116625116884,78.7362068638814,81.2284654958423,81.4697170788554,81.9767648424251,84.423901681073,89.352800319711,91.7202989644489,91.2651136295449,91.8003378410387,92.0586453664492,93.5665738870903,94.8713831507407,95.4231107061672,96.1039861017088,96.7157709944638,97.0989136190285,98.3597381401159,98.9500355729632,99.2107140375754,99.9215796654276,99.9843672527105,100,98.9256192755621,98.8228977654477,99.3328053991403,99.3666127408295,99.6155787034875
71,"Egypt, Arab Rep. of",EG,EGY,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,105.700252710924,105.105593815089,105.072154090423,105.0339267685,104.716083905095,105.41008155447,105.708754810309,106.336577492685,105.912054945538,106.931548116883,107.311086230951,107.062411252448,108.001324920663,92.9919796908484,94.3738351484328,93.6760204467867,96.6599591021371,101.479763741763,101.879869827806,101.38028976652,100.633828831456,95.9498904945028,94.2848483496386,100,98.9258209128913,100.646689932213,101.161110576832,101.247958450998,101.353186138999
72,Western Sahara,EH,ESH,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,79.5512188585885,80.6625667078788,81.330261491366,82.0781038944467,82.2997674825521,82.7456642650364,83.9678819273444,84.6353919289691,85.0217099880158,85.0214925463961,85.6892689601639,86.3547670912268,86.9112641372677,87.952024364282,88.6194574214647,89.0650150662446,89.3977743594136,90.7731607873656,91.1058931398629,91.7736515067994,94.7744184078882,97.7775243581132,99.6672179175737,100,100.889378276395,100.889378276395,100.889378276395,109.303411773355,109.162624622142
73,"Eritrea, The State of",ER,ERI,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,,99.6935422723511,99.6395021250258,99.6136564039653,99.4635328678256,99.5390362327411,99.7445978151947,99.6726096749599,99.4655557899935,99.639071757092,99.714844172573,99.7546178972178,99.9410291762738,99.9649806538708,100.007022954473,100.046058069717,99.9300381660016,100.005875737668,100.034115321807,99.9578507756802,99.8988356232153,99.68276849415,99.9422048165661,100,99.7070057517819,99.4795765561256,98.4560968633939,97.7714982685266,97.8752779136134
74,Spain,ES,ESP,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,103.419466864404,103.447205391575,103.095694154871,102.102061159957,103.122457782062,102.580972089952,101.394309632236,101.557944171698,101.515627466332,100.502440069014,100.426521771143,100.810102034896,101.206500023911,100.998674323277,101.02190733055,101.025497275392,100.890398552909,101.272838308367,101.528468335259,102.094464657,100.143330589104,99.4428461525115,99.9587872065194,100,101.197083241825,100.844311320187,99.0668334469029,98.528032041887,98.5325875305985
75,"Ethiopia, The Federal Dem. Rep. of",ET,ETH,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,,102.933235191575,102.89951963643,102.943783622188,102.922421351315,102.831879970709,103.482781629363,102.700734646445,102.943338566865,102.668126561029,103.165558069628,103.422095195749,103.314312166714,103.386657778415,103.254027916716,101.812294860768,102.452044469065,101.808546856724,101.681723805667,101.853727506432,101.852852618067,101.24244858122,100.433036026369,100,99.2262414851498,98.6455696382521,97.4169417103859,97.1145489267728,97.1276242153129
76,Finland,FI,FIN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,85.2355422871978,85.2603740523311,85.2895128798764,85.5516110740315,85.7418742546199,85.9532448398585,86.5818148895492,89.7544992929133,92.0514780072322,92.53514727337,93.5852680973841,94.1806586133749,95.9168714943614,96.2835598819534,96.521334545298,96.7908659073098,96.9820346101693,97.5446356486569,98.2745228761074,99.0779323808978,99.3897313805335,99.4720153795485,99.9954573652706,100,101.761185881592,103.026063091569,106.469509435081,108.499298532349,109.411194052571
77,"Fiji, Rep. of",FJ,FJI,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,100.657719889992,100.657719889992,100.657719889992,98.7715793906806,98.7715793906806,98.7715793906806,96.9552988394707,97.7162607224564,97.7162607224564,97.6950069965382,97.6422508313233,97.7977024025948,97.8160327556595,97.798455036984,97.687285830622,97.0004297125437,96.0056044154296,95.9378088629313,96.189333335416,96.1392325480956,96.3715393164269,96.370378358654,99.9984770610246,100,101.824388921777,101.992439825357,102.290060870621,102.754490097962,102.696530651247
78,Falkland Islands (Malvinas),FK,FLK,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,782.029598308668,782.029598308668,782.029598308668,782.029598308668,782.029598308668,782.029598308668,782.029533500753,782.029663116594,795.983086680761,345.665990590871,302.748464554725,302.748439465521,356.025369978858,146.934485241295,97.8858432070784,97.8858432070785,97.8858432070784,97.8858269831977,99.9999917128564,99.9999917128564,99.9999917128564,100,100,100,100,100,100,97.8858432070784,122.603448623204
79,"Micronesia, Federated States of",FM,FSM,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,102.160998708567,99.8507676854642,99.8507676854642,100,100,100,100,100,100,100,100,100,99.8050747963383
80,Faroe Islands,FO,FRO,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100.000072040764,100.000072040764,100,100,100,100,100,102.455819987605,102.455819987605,102.455819987605,102.455819987605,107.81545400763
81,France,FR,FRA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,98.3254969378894,98.4326386843372,98.4906362252915,98.7312298541762,98.7586581833311,98.81382234932,99.0016219913471,99.2202714898596,99.3244857926004,99.4316673540368,99.5007834593036,99.5711855703864,99.5875143924984,99.6080202750633,99.631794208915,99.6741878814741,99.6360119452992,99.7252997623421,99.8881022252101,99.9252827729364,99.9536807487421,99.9671387944073,99.9156456875724,100,99.8437631262937,99.7816878419799,99.5825632343192,99.3718496525141,99.3845195782168
82,Gabon,GA,GAB,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,82.7671327119545,82.7998528828247,82.8308248631411,85.1953074404995,85.3599673738312,85.8316143805221,88.8974628533306,93.0221167766654,95.7492677520734,97.3280611969276,98.4567397609981,99.2344645515729,100.063372947734,100.0843223051,99.9600065478411,99.8419943369903,99.4899529062143,99.4180453596365,99.3458818895981,99.3415361356082,99.4471259523739,99.9249908324744,99.99314834738,100,99.607701233916,99.5872509579251,98.834818477336,98.834626896033,99.4983859859466
83,United Kingdom,GB,GBR,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,96.53298466241,96.6249632225779,96.7058336572015,97.8293658411863,98.2217711393181,98.8636476910356,99.3590634929857,99.9302701464276,100.101444511185,100.507088327647,100.834027453676,100.958636852012,100.979554859735,100.879787520767,100.879085744978,100.608797603436,100.247156324829,100.248060741131,100.180674194194,100.183408048647,100.10630553161,100.066020905046,100.078974293272,100,99.7480263326096,99.6623444714734,99.5771091077734,99.5558857473128,99.5727721089859
84,Grenada,GD,GRD,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,58.0754996528138,58.0754996528138,58.0754996528138,54.0189229357317,56.8572203564637,58.3143127622883,61.1653463606169,67.06857573474,75.5342545941895,79.4777650138678,79.4777650138678,80.256715473374,80.256715473374,88.1439562053294,89.6128842470229,91.7985430796282,92.5270032655112,97.8020597839739,97.8020597839739,98.5308259377044,99.2715398141171,100,100,100,100,100,100,100,100.100477267018
85,Georgia,GE,GEO,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,89.7516396115525,89.8499796845173,89.9525049663424,90.8232856296725,93.0329267778203,93.8568563800734,95.094536151406,95.4854506176968,95.8469744333748,96.036835497303,96.5184398583667,96.7019582398799,105.092104023317,104.101561135131,102.621209755931,102.682833201728,101.976633341943,99.1840507940068,97.4784724043539,96.7672202733317,96.4155010052776,98.225838271448,99.7997947426155,100,97.6912939789795,94.0139135263972,92.9606276890696,92.6694123615404,93.1060026241867
86,"Guiana, French",GF,GUF,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,32.3332885394651,35.6659727863183,35.7740907367364,37.6812638357421,40.6081226493405,45.0358171327847,47.2094405558573,49.3625677656053,53.9721661423052,55.2116739849982,55.5421754209176,56.7125098638027,99.1268613123725,99.6838459094682,101.337889116836,101.854392472376,101.292285042733,101.66480492729,101.992744340483,99.93748654936,99.9246776071133,99.6751350188053,99.8078468103935,100,99.255986273207,99.526537472202,99.6771858282688,99.9759169493436,99.7745914241308
87,Ghana,GH,GHA,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,97.0072520105336,95.2782771530352,93.2017970990174,96.0337337322956,98.2909025454934,102.42529279917,100.714141645967,99.8224070569094,98.7812110665789,100.366773817608,101.509230465509,98.7715135492039,98.6244468656751,98.6993812369909,98.7827479399572,98.9188230739087,98.9686475092107,99.1413785068497,99.3054645490258,99.9011779293065,99.9488812157781,99.9557739856887,100.037075725988,100,100.007579882557,99.8071665886415,99.1082297123757,98.8311030590838,99.063054261361
88,Gibraltar,GI,GIB,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,92.5687536571094,92.5687536571094,92.5687536571094,92.5687536571094,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.2949093036864,94.9093036863663,94.9093036863663,94.9093036863663,94.9093036863663,96.6062024575775,96.6062024575775,100,100,100,100,100,100,100,100
89,Greenland,GL,GRL,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,80.0344291315646,90.0172149645432,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,100.000036825498
90,"Gambia, The",GM,GMB,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,96.1595534978985,96.1419963952637,96.4441380196043,98.0312788863779,98.2066347892367,99.0612269291766,99.3300228973208,99.5318382387749,99.6776358168342,99.6695621481208,99.651506736045,99.6064097316424,98.6179718637854,98.5469461518465,98.241930916034,98.3020183287921,98.4985436905298,98.691838820845,98.8199533084012,99.2971188493208,99.3785914617992,99.580839710089,100.004643140233,100,99.7885750529257,99.7636684215465,99.1398181668689,98.8599597103205,98.8738861363733
91,Guinea,GN,GIN,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,99.6427346773679,98.9281161750717,98.2012509255373,98.6071311874699,97.6395829547681,96.9538679265446,95.3959643991031,93.6750782669468,93.1108460107774,93.765845876132,95.2032270876842,95.1306499559502,95.3294202024912,96.8403870992856,96.9918690249841,97.4608318680629,97.7083547152011,97.7103399835731,98.335740329482,98.5458708831164,99.3711523950385,100.013327425706,99.9836614314162,100,99.7709038597809,99.7078985710788,99.1532084725714,99.6708064248595,99.8858275761051
92,Guadeloupe,GP,GLP,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,51.9824048587534,52.0204204451584,50.9950206224303,51.1259390452916,51.8586403608131,49.5381144268019,50.3799363055737,49.8639336513654,52.4460677923566,52.4472119237505,52.3361392178094,54.792159444573,54.2972087833524,56.4090770755103,59.5197048263657,59.3073542884033,59.4558623693705,59.2965994658987,61.2238079874054,61.6343220911048,64.2179228660226,64.7849533885123,99.5718079634093,100,101.145046028379,101.444350625725,101.51139668614,101.28045178557,101.859591242019
93,"Equatorial Guinea, Rep. of",GQ,GNQ,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,68.5068864974369,68.5147247536856,68.5186141566084,68.5017263274014,68.5880444231999,68.6752982106475,68.9357167319441,76.0704922956178,81.0164119521573,82.2210740762169,86.8009625619336,86.8948476524467,88.2074742338125,88.3706562282796,92.5183639460533,92.8711955311224,95.5382026751303,94.9564402702748,94.8090068461157,100.351435044721,100.288973191725,100.172772534142,99.9372104447196,100,97.8949894593446,96.5280171092092,95.8598756124071,96.0592387476469,97.0117936617198
94,Greece,GR,GRC,Climate Altering Land Cover Index,Index,"Food and Agriculture Organization of the United Nations (FAO). 2022. FAOSTAT Land, Inputs and sustainability, Land, Land Cover. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/LC. Accessed on 2022-09-30; IMF staff calculations.",ECCCA,Climate Altering Land Cover Index,"Environment, Climate Change, Climate Indicators, Land Cover Accounts, Climate Altering Land Cover Index",Climate altering,109.349927632339,109.037910619997,108.956550865906,109.426903197116,108.994479292962,108.588789402722,108.506675928313,107.742305243698,107.210869355735,106.511947601414,106.626835200132,106.352402927954,105.411774184964,105.495892163322,104.730174580545,104.631716485128,104.190935804073,103.990131546012,104.301256667985,103.848027521422,104.075012231884,104.100226545507,100.913374662676,100,99.0511652080777,99.934492395037,99.8311801635667,99.7523315548391,99.7332989099102
