ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,F1992,F1993,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
347,Dominican Rep.,DO,DOM,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,102.260414635509,104.520829271018,106.781243906527,109.041658542037,111.302073177546,113.562487813055,115.822902448564,118.083317084073,118.68585105643,119.288385028787,119.890919001144,120.493452973501,121.095986945857,121.698520918214,122.301168920468,122.903702892824,123.506236865181,124.108770837538,124.474350685263,124.839816503091,125.205396350815,125.57097619854,125.936442016368,126.420726986201,126.905125985931,127.389410955764,127.873695925598,128.358094925328
348,Dominican Rep.,DO,DOM,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,102.260408547383,104.520817094766,106.781225642149,109.041634189532,111.302042736915,113.562451284299,115.822859831682,118.083268379065,118.685816502096,119.288364625127,119.890912748158,120.493460871189,121.096008994221,121.698557117252,122.301105240283,122.903653363314,123.506201486345,124.108749609376,124.474289484113,124.83982935885,125.205369233588,125.570909108325,125.936448983062,126.42076237753,126.905075771998,127.389389166466,127.873702560934,128.358015955402
349,Dominican Rep.,DO,DOM,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831,4831
350,Dominican Rep.,DO,DOM,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,34.5768163941213,35.358393707307,36.1399710204927,36.9215483336783,37.703125646864,38.4847029600497,39.2662802732354,40.047857586421,40.8294348996067,41.0377768577934,41.2461188159801,41.4544607741668,41.6628027323535,41.8711446905403,42.079486648727,42.2878286069137,42.4961705651004,42.7045125232871,42.9128544814738,43.0392465328089,43.1656385841441,43.2920306354792,43.4184226868143,43.5448147381494,43.7122748913268,43.8797350445042,44.0471951976816,44.214655350859,44.3821155040364
351,Ecuador,EC,ECU,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,1597.0759,1587.1111,1577.1463,1567.1815,1557.2167,1547.2519,1537.2871,1527.3224,1517.3576,1509.5963,1501.8351,1494.0739,1486.3126,1478.5514,1470.7902,1463.029,1455.2677,1447.5065,1439.7453,1435.1257,1430.5062,1425.8867,1421.2671,1416.6476,1409.5451,1402.4426,1395.3401,1388.2377,1381.1352
352,Ecuador,EC,ECU,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,14451.868,14361.697,14271.526,14181.355,14091.184,14001.013,13910.842,13820.671,13730.5,13660.269,13590.038,13519.807,13449.576,13379.345,13309.114,13238.883,13168.652,13098.421,13028.19,12986.388,12944.586,12902.784,12860.982,12819.18,12754.91,12690.64,12626.37,12562.1,12497.83
353,Ecuador,EC,ECU,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.376059710124,98.752119420248,98.1281791303719,97.5042388404959,96.8802985506199,96.2563582607439,95.6324242323111,95.008483942435,94.5225145530028,94.0365514250137,93.5505882970246,93.0646189075923,92.5786557796032,92.0926926516141,91.606729523625,91.1207601341928,90.6347970062037,90.1488338782145,89.859580249129,89.5703328814867,89.2810855138444,88.9918318847589,88.7025845171166,88.2578655153459,87.8131465135752,87.3684275118045,86.923714771477,86.4789957697064
354,Ecuador,EC,ECU,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.3760598975855,98.7521197951711,98.1281796927567,97.5042395903422,96.8802994879278,96.2563593855133,95.6324192830989,95.0084791806845,94.522514321332,94.0365494619796,93.5505846026272,93.0646197432747,92.5786548839223,92.0926900245698,91.6067251652174,91.120760305865,90.6347954465125,90.1488305871601,89.8595807822214,89.5703309772827,89.2810811723439,88.9918313674052,88.7025815624665,88.2578639660977,87.8131463697288,87.36842877336,86.9237111769911,86.4789935806222
355,Ecuador,EC,ECU,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,27684,27684,27684,27684,27684,27684,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836,24836
356,Ecuador,EC,ECU,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,52.202961999711,51.8772467851467,51.5515315705823,51.2258163560179,50.9001011414535,50.5743859268892,56.010798840393,55.6477331293284,55.2846674182638,55.0018883878241,54.7191093573844,54.4363303269448,54.1535512965051,53.8707722660654,53.5879932356257,53.305214205186,53.0224351747463,52.7396561443067,52.456877113867,52.2885649863102,52.1202528587534,51.9519407311966,51.7836286036399,51.6153164760831,51.3565388951522,51.0977613142213,50.8389837332904,50.5802061523595,50.3214285714286
357,"Egypt, Arab Rep. of",EG,EGY,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,3.3981,3.5097,3.6213,3.7329,3.8445,3.9561,4.0677,4.1793,4.2909,4.3375,4.3841,4.4307,4.4773,4.5239,4.5705,4.6171,4.6637,4.7103,4.7569,4.5073,4.2578,4.0082,3.7586,3.509,3.2597,3.2597,3.2597,3.2597,3.2597
358,"Egypt, Arab Rep. of",EG,EGY,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,46.89,48.43,49.97,51.51,53.05,54.59,56.13,57.67,59.21,59.853,60.496,61.139,61.782,62.425,63.068,63.711,64.354,64.997,65.64,62.196,58.752,55.308,51.864,48.42,44.98,44.98,44.98,44.98,44.98
359,"Egypt, Arab Rep. of",EG,EGY,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,103.28418822283,106.568376445661,109.852564668491,113.136752891322,116.420941114152,119.705129336982,122.989317559813,126.273505782643,127.644860363144,129.016214943645,130.387569524146,131.758924104647,133.130278685148,134.501633265648,135.872987846149,137.24434242665,138.615697007151,139.987051587652,132.641770401107,125.299432035549,117.954150849004,110.608869662458,103.263588475913,95.9271357523322,95.9271357523322,95.9271357523322,95.9271357523322,95.9271357523322
360,"Egypt, Arab Rep. of",EG,EGY,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,103.284282362977,106.568564725954,109.852847088932,113.137129451909,116.421411814886,119.705694177863,122.98997654084,126.274258903817,127.645553422905,129.016847941992,130.388142461079,131.759436980166,133.130731499254,134.502026018341,135.873320537428,137.244615056515,138.615909575602,139.98720409469,132.642354446577,125.297504798464,117.952655150352,110.607805502239,103.262955854127,95.9266368095543,95.9266368095543,95.9266368095543,95.9266368095543,95.9266368095543
361,"Egypt, Arab Rep. of",EG,EGY,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545,99545
362,"Egypt, Arab Rep. of",EG,EGY,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,0.0471043246772816,0.0486513637048571,0.0501984027324326,0.051745441760008,0.0532924807875835,0.054839519815159,0.0563865588427344,0.0579335978703099,0.0594806368978854,0.060126575920438,0.0607725149429906,0.0614184539655432,0.0620643929880958,0.0627103320106484,0.0633562710332011,0.0640022100557537,0.0646481490783063,0.0652940881008589,0.0659400271234115,0.0624802852981064,0.0590205434728013,0.0555608016474961,0.052101059822191,0.0486413179968858,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692,0.0451855944547692
363,El Salvador,SV,SLV,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,46.5113,46.2165,45.9217,45.6268,45.332,45.0371,44.7423,44.4475,44.1526,43.8578,43.5629,43.2681,42.9733,42.6784,42.3836,42.0887,41.7939,41.4991,41.2042,40.9094,40.6145,40.3197,40.0249,39.73,39.4352,39.1403,38.8455,38.5507,38.2558
364,El Salvador,SV,SLV,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,709.88,705.38,700.88,696.38,691.88,687.38,682.88,678.38,673.88,669.38,664.88,660.38,655.88,651.38,646.88,642.38,637.88,633.38,628.88,624.38,619.88,615.38,610.88,606.38,601.88,597.38,592.88,588.38,583.88
365,El Salvador,SV,SLV,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.3661755315375,98.732351063075,98.0983115930967,97.4644871246342,96.830447654656,96.1966231861935,95.562798717731,94.9287592477527,94.2949347792902,93.6608953093119,93.0270708408494,92.3932463723869,91.7592069024087,91.1253824339462,90.4913429639679,89.8575184955054,89.2236940270429,88.5896545570646,87.9558300886021,87.3217906186239,86.6879661501614,86.0541416816989,85.4201022117206,84.7862777432581,84.1522382732798,83.5184138048173,82.8845893363548,82.2505498663766
366,El Salvador,SV,SLV,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.3660900433876,98.7321800867752,98.0982701301628,97.4643601735505,96.8304502169381,96.1965402603257,95.5626303037133,94.9287203471009,94.2948103904885,93.6609004338762,93.0269904772638,92.3930805206514,91.759170564039,91.1252606074266,90.4913506508142,89.8574406942018,89.2235307375895,88.5896207809771,87.9557108243647,87.3218008677523,86.6878909111399,86.0539809545275,85.4200709979151,84.7861610413027,84.1522510846904,83.518341128078,82.8844311714656,82.2505212148532
367,El Salvador,SV,SLV,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072,2072
368,El Salvador,SV,SLV,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,34.2606177606178,34.0434362934363,33.8262548262548,33.6090733590734,33.3918918918919,33.1747104247104,32.957528957529,32.7403474903475,32.523166023166,32.3059845559846,32.0888030888031,31.8716216216216,31.6544401544402,31.4372586872587,31.2200772200772,31.0028957528958,30.7857142857143,30.5685328185328,30.3513513513514,30.1341698841699,29.9169884169884,29.699806949807,29.4826254826255,29.265444015444,29.0482625482625,28.8310810810811,28.6138996138996,28.3967181467181,28.1795366795367
369,Emerging and Developing Economies,,EMDETMP,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,241713.7851,242712.3995,242276.2136,241840.0274,241403.8409,240967.6548,240531.469,240095.2826,239659.0965,239339.6854,239020.2754,238700.8656,238381.455,238062.045,237990.2153,237681.6461,237373.0772,237064.5087,236755.9405,236718.5905,237345.9451,237302.8349,237259.7255,237216.6155,237182.5066,236696.167,236490.5411,236260.7567,236033.0713
370,Emerging and Developing Economies,,EMDETMP,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,3218985.8634,3231324.1628,3223406.2222,3215488.2818,3207570.3414,3199652.4008,3191734.4602,3183816.5197,3175898.5792,3170344.6374,3164790.6954,3159236.7537,3153682.8118,3148128.87,3145933.3281,3140424.7862,3134916.2445,3129407.7024,3123899.1606,3118419.8449,3139833.9629,3134184.1591,3128534.3554,3122884.5516,3118584.9167,3111907.2845,3106954.7842,3101737.71,3096673.84
371,Emerging and Developing Economies,,EMDETMP,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.413139200806,100.23268366749,100.052228010061,99.8717722285174,99.6913166124591,99.5108611205146,99.3304053803426,99.1499497642843,99.0178054184962,98.8856615277918,98.7535177198299,98.621373580898,98.4892296901937,98.4595128496873,98.3318539328108,98.2041951400479,98.0765365127701,97.9488780096059,97.9334258499434,98.1929702527339,98.17513502667,98.1573001315762,98.1394649882548,98.125353711984,97.9241489690279,97.8390789760546,97.7440143110812,97.6498180285209
372,Emerging and Developing Economies,,EMDETMP,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,100.383297719331,100.137321472898,99.8913452326782,99.6453689924584,99.3993927460254,99.1534164995924,98.9074402562659,98.6614640129395,98.4889270079421,98.3163899967316,98.1438529948408,97.9713159867368,97.7987789817394,97.7305729692507,97.5594463432337,97.3883197234299,97.2171930911998,97.0460664682893,96.8758477741876,97.5410920128616,97.365576989194,97.1900619686332,97.0145469449656,96.880975842685,96.6735306259811,96.5196778130095,96.3576058306712,96.2002932417103
373,Emerging and Developing Economies,,EMDETMP,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,9640834.0742,9750559.4742,9749355.7742,9749054.7742,9749020.3742,9755958.4742,9753358.3742,9754041.2742,9759486.2742,9759344.7942,9759124.6168,9759810.1758,9774499.1441,9774772.4983,9784800.8745,9784782.0558,9784662.4777,9784505.6418,9784734.0473,9784702.7997,10034696.0088,10034382.6909,10034322.9988,10034686.0128,10034644.9968,10033986.7403,10033999.9522,10033989.241,10034013.5742
374,Emerging and Developing Economies,,EMDETMP,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,33.3890806399664,33.1398846532867,33.0627612414165,32.9825645283018,32.9014631038066,32.7969046738114,32.7244661556056,32.6409990505308,32.5416573164896,32.4852201070316,32.4290427642651,32.3698586016919,32.2643929403134,32.2066715163705,32.1512248276668,32.0949896307449,32.039084144647,31.9832990747226,31.926255179741,31.8703583413449,31.2897765925993,31.2344491499445,31.1783301750815,31.120899524076,31.0781788264009,31.0136674986971,30.9642694737983,30.91230850962,30.8617665015158
375,"Equatorial Guinea, Rep. of",GQ,GNQ,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,335.3581,334.3134,333.2686,332.2238,331.179,330.1342,329.0894,328.0446,326.9998,325.955,324.9102,323.8654,322.8206,321.7759,320.7311,319.6863,318.6415,317.5967,316.5519,315.507,314.4621,313.4171,312.3722,311.3273,310.2821,309.237,308.1918,307.1466,306.1015
376,"Equatorial Guinea, Rep. of",GQ,GNQ,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2682.436,2674.079,2665.722,2657.365,2649.008,2640.651,2632.294,2623.937,2615.58,2607.223,2598.866,2590.509,2582.152,2573.795,2565.438,2557.081,2548.724,2540.367,2532.01,2523.652,2515.294,2506.936,2498.578,2490.22,2481.86,2473.5,2465.14,2456.78,2448.42
377,"Equatorial Guinea, Rep. of",GQ,GNQ,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.6884822522551,99.376934685639,99.0653871190229,98.7538395524068,98.4422919857907,98.1307444191746,97.8191968525585,97.5076492859424,97.1961017193263,96.8845541527102,96.5730065860941,96.261459019478,95.9499412717331,95.638393705117,95.3268461385009,95.0152985718848,94.7037510052687,94.3922034386526,94.0806260531653,93.7690486676779,93.4574414633194,93.145864077832,92.8342866923447,92.5226198502437,92.2109828270139,91.8993159849129,91.5876491428118,91.276012119582
378,"Equatorial Guinea, Rep. of",GQ,GNQ,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.6884548224077,99.3769096448154,99.0653644672231,98.7538192896308,98.4422741120384,98.1307289344461,97.8191837568538,97.5076385792615,97.1960934016692,96.8845482240769,96.5730030464846,96.2614578688923,95.9499126913,95.6383675137077,95.3268223361154,95.0152771585231,94.7037319809308,94.3921868033385,94.0806043461988,93.769021889059,93.4574394319193,93.1458569747796,92.8342745176399,92.5226175014054,92.2109604851709,91.8993034689364,91.587646452702,91.2759894364675
379,"Equatorial Guinea, Rep. of",GQ,GNQ,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805,2805
380,"Equatorial Guinea, Rep. of",GQ,GNQ,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,95.6305169340464,95.3325846702317,95.0346524064171,94.7367201426025,94.4387878787879,94.1408556149732,93.8429233511586,93.544991087344,93.2470588235294,92.9491265597148,92.6511942959002,92.3532620320856,92.0553297682709,91.7573975044563,91.4594652406417,91.1615329768271,90.8636007130125,90.5656684491979,90.2677361853833,89.9697682709447,89.6718003565062,89.3738324420678,89.0758645276292,88.7778966131907,88.4798573975045,88.1818181818182,87.8837789661319,87.5857397504456,87.2877005347594
381,"Eritrea, The State of",ER,ERI,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,49.2890978221919,49.102,48.9851,48.8682,48.7514,48.6345,48.5177,48.4008,48.2839,48.1605,48.0372,47.9138,47.7904,47.667,47.5437,47.4203,47.2969,47.1735,47.0502,46.9476,46.8451,46.7426,46.6401,46.5376,46.4109,46.3055,46.1575,46.0413,45.9355
382,"Eritrea, The State of",ER,ERI,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,1144.88457028912,1140.58,1137.42,1134.26,1131.1,1127.94,1124.78,1121.62,1118.46,1115.3,1112.14,1108.98,1105.82,1102.66,1099.5,1096.34,1093.18,1090.02,1086.86,1083.7,1080.54,1077.38,1074.22,1071.06,1067.9,1064.74,1061.58,1058.42,1055.26
383,"Eritrea, The State of",ER,ERI,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.6204072899308,99.3832351663474,99.146063042764,98.909093803803,98.6719216802196,98.4349524412585,98.1977803176751,97.9606081940917,97.7102485700524,97.4600918306355,97.2097322065962,96.9593725825569,96.7090129585176,96.4588562191007,96.2084965950614,95.9581369710221,95.7077773469828,95.4576206075659,95.2494609849855,95.0415042470274,94.8335475090693,94.6255907711112,94.4176340331531,94.1605792165747,93.9467388245671,93.6464695834178,93.4107176521912,93.196065721694
384,"Eritrea, The State of",ER,ERI,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,100,99.6240170930044,99.3480067351042,99.0719963772039,98.7959860193036,98.5199756614034,98.2439653035031,97.9679549456028,97.6919445877025,97.4159342298022,97.139923871902,96.8639135140017,96.5879031561014,96.3118927982012,96.0358824403009,95.7598720824006,95.4838617245003,95.2078513666001,94.9318410086998,94.6558306507995,94.3798202928992,94.103809934999,93.8277995770987,93.5517892191984,93.2757788612982,92.9997685033979,92.7237581454976,92.4477477875973,92.171737429697
385,"Eritrea, The State of",ER,ERI,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,10100,12098.2625,12102.5326,12100.4031,12103.2606,12105.7494,12106.9592,12106.5103,12108.8989,12108.212,12104.9278,12103.6185,12108.8775,12107.7459,12107.1233,12107.7714,12108.0546,12104.0829
386,"Eritrea, The State of",ER,ERI,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,11.3354907949418,11.2928712871287,11.2615841584158,11.230297029703,11.1990099009901,11.1677227722772,11.1364356435644,11.1051485148515,11.0738613861386,11.0425742574257,11.0112871287129,10.98,9.14032076920136,9.1109855799934,9.08647415225366,9.0582202286878,9.03025466560542,9.00325161746642,8.97748379233609,8.94961638502077,8.92402610724028,8.90034222261119,8.87519711563943,8.84524597758958,8.81997366660957,8.79432689018704,8.76775721087697,8.74145380877288,8.71821523958664
387,"Estonia, Rep. of",EE,EST,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,132.677,133.7208,134.7646,135.8085,136.8523,137.8962,138.94,139.9838,141.0277,142.0693,143.111,144.1526,145.1943,146.2359,147.2776,148.3192,149.3609,150.4025,151.4442,153.8148,156.1854,158.5559,160.9265,163.2971,163.5554,164.0799,164.0799,164.0799,164.0799
388,"Estonia, Rep. of",EE,EST,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO. Accessed on: 03-28-2023; IMF staff calculations.",,,,2212.498,2215.797,2219.096,2222.395,2225.694,2228.993,2232.292,2235.591,2238.89,2248.603,2258.316,2268.029,2277.742,2287.455,2297.168,2306.881,2316.594,2326.307,2336.02,2353.018,2370.016,2387.014,2404.012,2421.01,2421.25,2438.4,2438.4,2438.4,2438.4
